,Unnamed: 0,index,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,TEAM_ID_OPP,TEAM_ABBREVIATION_OPP,TEAM_NAME_OPP,GAME_DATE_OPP,MATCHUP_OPP,WL_OPP,MIN_OPP,FGM_OPP,FGA_OPP,FG_PCT_OPP,FG3M_OPP,FG3A_OPP,FG3_PCT_OPP,FTM_OPP,FTA_OPP,FT_PCT_OPP,OREB_OPP,DREB_OPP,REB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,PLUS_MINUS_OPP,PACE,POSSESSIONS,OFF_RTG,DEF_RTG,NET_RTG,EFG,TOV_PCT,OREB_PCT,DREB_PCT,FT_PER_FGA,PACE_OPP,POSSESSIONS_OPP,OFF_RTG_OPP,DEF_RTG_OPP,NET_RTG_OPP,EFG_OPP,TOV_PCT_OPP,OREB_PCT_OPP,DREB_PCT_OPP,FT_PER_FGA_OPP,HOME,Model Win Prob
9797,9797,1198,1610612745.0,HOU,Houston Rockets,22301212,2023-12-06,HOU vs. OKC,1,240,40.94444444444444,87.05555555555556,0.4708333333333333,12.5,34.333333333333336,0.3636666666666667,15.666666666666666,20.72222222222222,0.7546111111111111,9.38888888888889,35.0,44.388888888888886,26.333333333333332,6.222222222222222,4.444444444444445,13.166666666666666,22.0,110.05555555555556,3.1666666666666665,1610612760,OKC,Oklahoma City Thunder,2023-12-06,OKC @ HOU,L,240,38.05555555555556,85.94444444444444,0.4422222222222222,11.166666666666666,34.0,0.3209444444444445,19.61111111111111,25.944444444444443,0.7501666666666666,10.166666666666666,33.333333333333336,43.5,22.944444444444443,7.277777777777778,5.111111111111111,12.444444444444445,19.22222222222222,106.88888888888889,-3.1666666666666665,96.86473252083422,97.44581558870976,113.1237275799712,109.83106019175396,3.2926673882172413,0.5433622989177995,0.1199190828783855,0.2186139572867476,0.7722400984098456,0.1813355833117654,96.86473252083422,97.44581558870976,109.83106019175396,113.1237275799712,-3.2926673882172404,0.5077101828585175,0.1126133831904668,0.2277599015901544,0.7813860427132524,0.2306115491998195,0.5555555555555556,0.6274196
9798,9798,1201,1610612762.0,UTA,Utah Jazz,22301213,2023-12-06,UTA @ DAL,0,240,40.38095238095238,90.76190476190476,0.4464761904761904,13.428571428571429,38.095238095238095,0.3525714285714286,17.142857142857142,21.238095238095237,0.8029047619047619,14.333333333333334,32.76190476190476,47.095238095238095,26.38095238095238,6.428571428571429,5.571428571428571,17.761904761904763,20.047619047619047,111.33333333333331,-8.476190476190476,1610612742,DAL,Dallas Mavericks,2023-12-06,DAL vs. UTA,W,240,44.38095238095238,91.04761904761904,0.4889047619047619,13.761904761904765,37.285714285714285,0.3695714285714285,17.285714285714285,22.285714285714285,0.7637619047619049,10.761904761904765,31.714285714285715,42.476190476190474,28.0,9.428571428571429,6.523809523809524,12.80952380952381,19.714285714285715,119.8095238095238,8.476190476190476,98.88785019436946,100.29984274936405,110.91814819786283,119.47340604370945,-8.555257845846597,0.5212777050168711,0.1506720340565263,0.3096449011527847,0.7546283493584669,0.1911677220168906,98.88785019436946,100.29984274936405,119.47340604370945,110.91814819786283,8.555257845846596,0.5639539951562929,0.1126212092998066,0.245371650641533,0.6903550988472154,0.1921993314146662,0.4761904761904761,0.234519
9799,9799,1202,1610612742.0,DAL,Dallas Mavericks,22301213,2023-12-06,DAL vs. UTA,1,240,42.85,91.35,0.46855,16.2,43.25,0.3731,17.75,24.15,0.7393500000000001,10.45,32.2,42.65,25.7,6.2,4.55,11.55,18.1,119.65,2.7,1610612762,UTA,Utah Jazz,2023-12-06,UTA @ DAL,L,240,44.15,90.95,0.4851,12.6,34.55,0.35805,16.05,21.3,0.7586999999999999,11.9,34.7,46.6,27.45,7.0,4.2,14.2,21.95,116.95,-2.7,100.35322823381526,100.35322823381526,119.09427820112538,116.5791264723178,2.515151728807563,0.557563792831161,0.1016143810646553,0.2301276880689949,0.7304508354171275,0.1968693399420539,100.35322823381526,100.35322823381526,116.57912647231778,119.09427820112538,-2.5151517288075644,0.5540561293573001,0.1238692464569591,0.2695491645828725,0.7698723119310051,0.1772536343573991,0.5,0.63792133
9800,9800,1205,1610612766.0,CHA,Charlotte Hornets,22301211,2023-12-06,CHA @ CHI,0,240,42.68421052631579,90.6842105263158,0.4714736842105263,11.31578947368421,31.0,0.3627368421052631,16.42105263157895,20.894736842105264,0.792,12.052631578947368,31.894736842105264,43.94736842105263,25.57894736842105,7.052631578947368,5.0,14.052631578947368,20.473684210526315,113.10526315789474,-8.473684210526315,1610612741,CHI,Chicago Bulls,2023-12-06,CHI vs. CHA,W,240,44.1578947368421,90.47368421052632,0.4890526315789473,14.0,36.05263157894737,0.3839473684210526,19.26315789473684,24.68421052631579,0.7809473684210526,11.31578947368421,33.89473684210526,45.21052631578947,26.68421052631579,7.263157894736843,4.947368421052632,13.31578947368421,18.94736842105263,121.57894736842104,8.473684210526315,99.58916041081832,100.1223517100678,113.13663444013302,121.68572492077992,-8.549090480646901,0.5346875857018787,0.1236544477920436,0.2593053869417673,0.7408570917707935,0.1832432771968114,99.58916041081832,100.1223517100678,121.68572492077992,113.13663444013302,8.549090480646901,0.5664527680358628,0.1157620014314785,0.2591429082292064,0.7406946130582327,0.2151985270691361,0.5263157894736842,0.27300563
9801,9801,1206,1610612741.0,CHI,Chicago Bulls,22301211,2023-12-06,CHI vs. CHA,1,240,39.90909090909091,89.0909090909091,0.4488636363636363,11.863636363636363,33.13636363636363,0.3608181818181818,16.136363636363637,20.454545454545453,0.7905909090909091,11.409090909090908,30.545454545454547,41.95454545454545,22.90909090909091,8.363636363636363,4.681818181818182,12.5,19.636363636363637,107.8181818181818,-4.681818181818182,1610612766,CHA,Charlotte Hornets,2023-12-06,CHA @ CHI,L,240,40.22727272727273,85.18181818181819,0.4728636363636364,14.5,39.13636363636363,0.3674545454545454,17.545454545454547,22.454545454545453,0.7787272727272728,11.0,34.72727272727273,45.72727272727273,27.318181818181817,6.7727272727272725,4.954545454545454,16.045454545454547,19.227272727272727,112.5,4.681818181818182,95.72382145136147,97.13288664299056,111.2022261599118,116.25064611281933,-5.04841995290754,0.5156399413086272,0.1124770628383937,0.2456053240027459,0.7352094230380263,0.1814124968434063,95.72382145136147,97.13288664299056,116.25064611281933,111.2022261599118,5.048419952907538,0.5579379616460827,0.1434335271892852,0.2647905769619738,0.7543946759972541,0.2099036865299675,0.5909090909090909,0.34406975
9802,9802,1209,1610612764.0,WAS,Washington Wizards,22301208,2023-12-06,WAS vs. PHI,0,240,44.4,91.15,0.48705,12.15,34.05,0.36195,16.3,20.65,0.79925,8.1,30.6,38.7,28.3,8.1,4.85,13.55,20.1,117.25,-8.15,1610612755,PHI,Philadelphia 76ers,2023-12-06,PHI @ WAS,W,240,47.1,93.45,0.5064,12.7,34.6,0.3646,18.5,23.95,0.77725,13.1,36.45,49.55,29.7,7.8,5.35,15.3,18.45,125.4,8.15,103.68599442587352,103.68599442587352,113.02840976548866,120.95384561974092,-7.925435854252254,0.5537619680335958,0.1191769334483363,0.1786494103346853,0.7048763355902935,0.1796083519709821,103.68599442587352,103.68599442587352,120.95384561974092,113.02840976548868,7.925435854252257,0.5744465339809629,0.1286858534070427,0.2951236644097065,0.8213505896653146,0.2016062446137261,0.4,0.2442651
9803,9803,1210,1610612755.0,PHI,Philadelphia 76ers,22301208,2023-12-06,PHI @ WAS,1,240,42.5,89.15,0.47695,11.95,31.95,0.3689,23.7,27.85,0.8507,12.2,32.8,45.0,25.55,8.6,6.0,13.45,20.55,120.65,6.9,1610612764,WAS,Washington Wizards,2023-12-06,WAS vs. PHI,L,240,41.45,87.75,0.47305,12.15,33.6,0.3609,18.7,23.65,0.79425,10.5,31.1,41.6,27.5,7.1,6.25,14.15,20.2,113.75,-6.9,98.98975288086496,99.49040897005878,121.34500063078008,114.30556923233144,7.03943139844863,0.5439891033819745,0.1167384681445766,0.2792771732000809,0.758901459132571,0.2689447105964363,98.98975288086496,99.49040897005878,114.30556923233146,121.34500063078008,-7.039431398448627,0.5425006158361705,0.1260406930755024,0.241098540867429,0.7207228267999191,0.2152416803404297,0.5,0.6916676
9804,9804,1213,1610612746.0,LAC,LA Clippers,22301215,2023-12-06,LAC vs. DEN,1,240,41.3,88.1,0.46895,11.8,32.2,0.367,18.45,23.9,0.77635,11.0,33.75,44.75,24.75,8.95,4.85,13.35,20.5,112.85,3.55,1610612743,DEN,Denver Nuggets,2023-12-06,DEN @ LAC,L,240,39.9,88.55,0.4512,11.95,34.55,0.3475499999999999,17.55,22.75,0.7849,11.8,32.65,44.45,25.3,7.0,4.7,14.55,20.7,109.3,-3.55,98.0574624645518,98.57392850716307,114.5076901638234,111.06698352717478,3.4407066366486267,0.5360258213754955,0.1195711365916053,0.2497069820741894,0.741969436650481,0.2110593976645114,98.0574624645518,98.57392850716307,111.0669835271748,114.5076901638234,-3.4407066366486263,0.5185348347358412,0.1285605144506487,0.258030563349519,0.7502930179258105,0.2006268224166534,0.5,0.61491495
9805,9805,1215,1610612759.0,SAS,San Antonio Spurs,22301210,2023-12-06,SAS @ MIN,0,240,41.65,91.55,0.45465,12.65,36.8,0.3419999999999999,14.7,18.7,0.77995,10.25,32.4,42.65,28.9,7.0,5.9,16.35,20.2,110.65,-12.2,1610612750,MIN,Minnesota Timberwolves,2023-12-06,MIN vs. SAS,W,240,44.55,89.95,0.4955,14.25,36.5,0.3886,19.5,24.75,0.7816500000000001,9.55,35.4,44.95,28.3,9.1,3.9,14.25,18.9,122.85,12.2,102.18169816102322,103.21199752720116,107.2368770168865,119.07134432271307,-11.834467305826587,0.5242031158451989,0.1405745435925434,0.2241607166744226,0.7746599097023097,0.161698672914292,102.18169816102322,103.21199752720116,119.07134432271307,107.23687701688652,11.834467305826587,0.5750087121063302,0.1236402117741366,0.2253400902976903,0.7758392833255774,0.2187164916031851,0.5,0.14077136
9806,9806,1216,1610612750.0,MIN,Minnesota Timberwolves,22301210,2023-12-06,MIN vs. SAS,1,240,40.75,84.95,0.4816,11.5,31.45,0.36455,19.3,24.45,0.78245,9.5,36.0,45.5,25.1,7.35,6.5,15.05,19.15,112.3,7.0,1610612759,SAS,San Antonio Spurs,2023-12-06,SAS @ MIN,L,240,38.85,90.9,0.4284,11.4,34.45,0.3372,16.2,20.25,0.79725,11.6,30.9,42.5,24.3,7.15,4.85,14.3,20.75,105.3,-7.0,98.64669035663223,99.17224955474543,113.45366546258576,106.41172030310769,7.0419451594780895,0.5497697979823417,0.1355369595838748,0.2332440609937641,0.760009913713827,0.2295130914994105,98.64669035663223,99.17224955474543,106.41172030310769,113.45366546258576,-7.041945159478092,0.4914820856206934,0.1248368042954804,0.239990086286173,0.7667559390062358,0.1791663565047738,0.55,0.7010163
9807,9807,1218,1610612743.0,DEN,Denver Nuggets,22301215,2023-12-06,DEN @ LAC,0,240,44.31818181818182,90.22727272727272,0.4927727272727272,11.545454545454543,31.681818181818183,0.3645909090909091,13.772727272727272,19.454545454545453,0.7060454545454545,11.090909090909092,32.90909090909091,44.0,30.045454545454547,7.045454545454546,5.181818181818182,12.681818181818182,18.954545454545453,113.95454545454544,3.5,1610612746,LAC,LA Clippers,2023-12-06,LAC vs. DEN,W,240,40.59090909090909,87.04545454545455,0.4668636363636364,10.954545454545457,30.045454545454547,0.3651363636363636,18.318181818181817,22.772727272727273,0.7955000000000001,10.409090909090908,32.45454545454545,42.86363636363637,24.954545454545453,7.454545454545454,5.090909090909091,12.636363636363637,18.818181818181817,110.45454545454544,-3.5,97.51653603270118,97.51653603270118,116.99786561796324,113.39048407651528,3.607381541447938,0.5570664131105215,0.1133181138896938,0.2532584783319004,0.7607158653667713,0.1555425056469455,97.51653603270118,97.51653603270118,113.39048407651528,116.9978656179632,-3.607381541447938,0.5295997809770779,0.1149300255597375,0.2392841346332288,0.7467415216680997,0.213092335268864,0.4090909090909091,0.56768644
9808,9808,1221,1610612744.0,GSW,Golden State Warriors,22301214,2023-12-06,GSW vs. POR,1,240,40.19047619047619,89.0952380952381,0.4524285714285714,14.476190476190476,39.523809523809526,0.3650952380952381,19.714285714285715,25.0,0.7912380952380952,12.666666666666666,34.0,46.666666666666664,27.666666666666668,7.0476190476190474,3.5238095238095237,15.238095238095235,21.666666666666668,114.57142857142856,0.5238095238095238,1610612757,POR,Portland Trail Blazers,2023-12-06,POR @ GSW,L,240,41.04761904761905,89.33333333333333,0.4603809523809523,12.19047619047619,34.95238095238095,0.3549047619047619,19.761904761904763,25.285714285714285,0.7916666666666666,11.0,33.23809523809524,44.23809523809524,25.142857142857142,7.761904761904762,4.0476190476190474,13.095238095238097,20.52380952380953,114.04761904761904,-0.5238095238095238,99.42639327785776,99.91072946054302,114.76129002703584,114.1260164455278,0.6352735815080538,0.5346810775314859,0.1318250357549825,0.2703625084857547,0.7573506214686184,0.223603183343009,99.42639327785776,99.91072946054302,114.1260164455278,114.76129002703584,-0.6352735815080525,0.5290993384800421,0.1148898023416251,0.2426493785313815,0.7296374915142453,0.2266450050713369,0.5238095238095238,0.54371744
9809,9809,1222,1610612757.0,POR,Portland Trail Blazers,22301214,2023-12-06,POR @ GSW,0,240,38.75,89.2,0.4356,11.35,33.55,0.34245,16.35,20.6,0.79475,11.85,28.75,40.6,21.95,8.95,4.75,16.05,20.85,105.2,-6.6,1610612744,GSW,Golden State Warriors,2023-12-06,GSW vs. POR,W,240,41.35,86.3,0.481,10.4,31.6,0.3278999999999999,18.7,23.3,0.81035,11.8,34.05,45.85,25.8,9.0,6.6,16.95,19.0,111.8,6.6,97.58134404773166,99.09344686864132,106.18155324790644,112.9829673199366,-6.801414072030144,0.4992268358810562,0.1407862321635833,0.2562846847221875,0.7079816778143416,0.1839083648315791,97.58134404773166,99.09344686864132,112.9829673199366,106.18155324790644,6.801414072030144,0.541620396523602,0.1492920577898936,0.2920183221856584,0.7437153152778124,0.2204206679707851,0.35,0.21358386
9810,9810,1225,1610612749.0,MIL,Milwaukee Bucks,22301229,2023-12-07,MIL vs. IND,0,240,44.27272727272727,88.95454545454545,0.4977272727272727,14.363636363636363,37.45454545454545,0.3819545454545455,19.227272727272727,25.09090909090909,0.7684090909090909,9.409090909090908,34.18181818181818,43.59090909090909,25.09090909090909,7.272727272727272,5.681818181818182,13.681818181818182,19.772727272727273,122.13636363636364,3.409090909090909,1610612754,IND,Indiana Pacers,2023-12-07,IND @ MIL,W,240,44.27272727272727,93.95454545454544,0.4717272727272727,12.636363636363637,35.45454545454545,0.3527727272727273,17.545454545454547,21.272727272727273,0.8245454545454546,11.863636363636363,32.45454545454545,44.31818181818182,26.59090909090909,7.227272727272728,4.2272727272727275,13.227272727272728,20.181818181818183,118.72727272727272,-3.409090909090909,101.42514659828323,101.90575294632062,119.98526410455464,116.5800411496046,3.40522295495005,0.5785922530244729,0.1201197256615066,0.2247855046056338,0.7457642064559156,0.2184648521096497,101.42514659828323,101.90575294632062,116.5800411496046,119.98526410455464,-3.4052229549500495,0.5393235143914837,0.1130374472171249,0.2542357935440845,0.7752144953943663,0.1894531799041245,0.5454545454545454,0.6640715
9811,9811,1226,1610612754.0,IND,Indiana Pacers,22301229,2023-12-07,IND @ MIL,1,240,48.05,94.65,0.5082,14.8,38.85,0.37825,17.5,22.1,0.79685,9.55,30.5,40.05,30.2,7.9,6.35,12.55,22.3,128.4,3.5,1610612749,MIL,Milwaukee Bucks,2023-12-07,MIL vs. IND,L,240,45.75,91.6,0.5001,10.2,26.2,0.38825,23.2,27.65,0.835,11.25,32.5,43.75,24.65,5.7,5.95,14.15,19.05,124.9,-3.5,104.10670964800548,104.10670964800548,123.38761050457,119.99262347627106,3.3949870282989094,0.5870274164134662,0.1071920139305221,0.2254630055971148,0.733000176804542,0.1858849817624699,104.10670964800548,104.10670964800548,119.99262347627106,123.38761050457,-3.394987028298908,0.5552965150252608,0.119803207582458,0.2669998231954581,0.7745369944028851,0.2567282784415291,0.6,0.6381406
9812,9812,1229,1610612740.0,NOP,New Orleans Pelicans,22301230,2023-12-07,NOP @ LAL,0,240,41.78260869565217,88.0,0.4763043478260869,10.782608695652174,30.695652173913043,0.3541304347826087,19.130434782608695,25.26086956521739,0.746782608695652,11.130434782608695,32.91304347826087,44.04347826086956,25.956521739130434,8.347826086956522,4.391304347826087,13.695652173913045,20.217391304347824,113.47826086956522,-0.7391304347826086,1610612747,LAL,Los Angeles Lakers,2023-12-07,LAL vs. NOP,W,240,41.43478260869565,88.69565217391305,0.4673043478260869,13.565217391304348,39.869565217391305,0.3407391304347826,17.782608695652176,22.91304347826087,0.7668695652173914,10.91304347826087,33.869565217391305,44.78260869565217,27.652173913043477,6.304347826086956,5.173913043478261,14.695652173913045,20.565217391304348,114.21739130434784,0.7391304347826086,99.78067970006502,99.78067970006502,113.83233677037424,114.5710672626849,-0.7387304923106722,0.5376271029988609,0.1212637154870037,0.2481128031396989,0.7524078030985792,0.2214550288898784,99.78067970006502,99.78067970006502,114.5710672626849,113.83233677037424,0.7387304923106729,0.5440667807059762,0.1294360234547464,0.2475921969014207,0.751887196860301,0.2033892665696843,0.5217391304347826,0.5569094
9813,9813,1230,1610612747.0,LAL,Los Angeles Lakers,22301230,2023-12-07,LAL vs. NOP,1,240,41.56521739130435,85.91304347826087,0.4853043478260869,10.173913043478262,29.695652173913043,0.3364347826086956,19.82608695652174,25.73913043478261,0.7666086956521739,8.869565217391305,35.91304347826087,44.78260869565217,26.347826086956523,7.6521739130434785,5.782608695652174,14.652173913043478,17.347826086956523,113.1304347826087,1.173913043478261,1610612740,NOP,New Orleans Pelicans,2023-12-07,NOP @ LAL,L,240,42.08695652173913,93.0,0.4534782608695652,13.521739130434783,37.52173913043478,0.3610869565217391,14.26086956521739,18.565217391304348,0.7705652173913043,11.26086956521739,33.608695652173914,44.869565217391305,26.47826086956522,8.434782608695652,4.3478260869565215,13.956521739130435,21.347826086956523,111.95652173913044,-1.173913043478261,100.22718663200682,101.14935625749924,111.74331253817618,110.77934198846032,0.9639705497158716,0.5446210476822546,0.1314107915442646,0.2086419708672469,0.7619099138568154,0.2303113215035465,100.22718663200682,101.14935625749924,110.77934198846032,111.74331253817618,-0.9639705497158708,0.5260851421805475,0.121609139742098,0.2380900861431845,0.7913580291327531,0.1544704572167516,0.5217391304347826,0.6134241
9814,9814,1233,1610612751.0,BKN,Brooklyn Nets,22301219,2023-12-08,BKN vs. WAS,1,240,43.38095238095238,91.66666666666669,0.4739047619047619,14.80952380952381,38.23809523809524,0.3876190476190476,15.333333333333334,19.952380952380953,0.7667619047619048,12.428571428571429,35.904761904761905,48.333333333333336,26.0,6.190476190476191,5.666666666666667,13.333333333333334,18.666666666666668,116.9047619047619,3.761904761904762,1610612764,WAS,Washington Wizards,2023-12-08,WAS @ BKN,L,240,41.285714285714285,91.8095238095238,0.4503333333333333,13.38095238095238,38.0,0.3514761904761905,17.19047619047619,20.714285714285715,0.8348095238095238,11.047619047619047,32.61904761904762,43.666666666666664,24.52380952380953,7.095238095238095,4.476190476190476,11.571428571428571,18.142857142857142,113.14285714285714,-3.761904761904762,98.3323357004808,98.85058839970569,118.28492640635052,114.52600950694251,3.7589168994079794,0.5556637255326847,0.1175382486695125,0.2717077641496416,0.7666515488313556,0.1703783642898418,98.3323357004808,98.85058839970569,114.52600950694251,118.28492640635052,-3.7589168994079794,0.5231730508464656,0.1027720900298639,0.2333484511686445,0.7282922358503583,0.1875650356491954,0.6190476190476191,0.6392511
9815,9815,1234,1610612764.0,WAS,Washington Wizards,22301219,2023-12-08,WAS @ BKN,0,240,44.095238095238095,91.14285714285714,0.4837619047619048,11.857142857142858,34.0,0.3533809523809524,16.238095238095237,20.666666666666668,0.7951904761904761,8.285714285714286,30.52380952380953,38.80952380952381,27.857142857142858,7.904761904761905,4.9523809523809526,13.666666666666666,20.047619047619047,116.28571428571428,-9.047619047619047,1610612751,BKN,Brooklyn Nets,2023-12-08,BKN vs. WAS,W,240,47.23809523809524,93.95238095238096,0.5051904761904762,12.571428571428571,34.523809523809526,0.3616666666666666,18.285714285714285,23.666666666666668,0.7772857142857144,13.333333333333334,36.476190476190474,49.80952380952381,29.571428571428573,7.809523809523809,5.476190476190476,15.095238095238097,18.428571428571427,125.33333333333331,9.047619047619047,103.54816912217473,103.54816912217473,112.22887208039477,121.0525219348225,-8.823649854427742,0.5488470862486364,0.1200564246717351,0.1818041031370181,0.7006927613524577,0.1789048668692765,103.54816912217473,103.54816912217473,121.0525219348225,112.22887208039477,8.823649854427746,0.5722750873078768,0.1268193412734081,0.2993072386475422,0.818195896862982,0.1984162036614241,0.3809523809523809,0.2133655
9816,9816,1237,1610612762.0,UTA,Utah Jazz,22301225,2023-12-08,UTA vs. LAC,0,240,40.27272727272727,90.45454545454544,0.4467272727272727,13.227272727272728,37.77272727272727,0.3497272727272727,17.181818181818183,21.363636363636363,0.8005,14.045454545454543,32.72727272727273,46.77272727272727,26.227272727272727,6.590909090909091,5.7727272727272725,17.681818181818183,19.90909090909091,110.95454545454544,-8.727272727272727,1610612746,LAC,LA Clippers,2023-12-08,LAC @ UTA,W,240,44.31818181818182,90.9090909090909,0.4889090909090909,13.818181818181818,37.13636363636363,0.3728181818181818,17.227272727272727,22.227272727272727,0.7636818181818181,10.772727272727272,31.59090909090909,42.36363636363637,27.772727272727273,9.363636363636363,6.636363636363637,12.863636363636363,19.636363636363637,119.6818181818182,8.727272727272727,98.87113873047478,100.21894980569688,110.62855464067349,119.44085913304858,-8.812304492375091,0.5205810993775761,0.1504013870671131,0.305398142746577,0.7541536992290652,0.1922185398472917,98.87113873047478,100.21894980569688,119.44085913304858,110.62855464067349,8.81230449237509,0.5644044333929903,0.1132227002111406,0.2458463007709348,0.6946018572534229,0.1917274609784623,0.5,0.22892231
9817,9817,1238,1610612746.0,LAC,LA Clippers,22301225,2023-12-08,LAC @ UTA,1,240,41.38095238095238,88.0952380952381,0.4699047619047619,11.952380952380953,32.285714285714285,0.3705238095238095,18.333333333333332,23.761904761904763,0.7756666666666667,11.0,33.523809523809526,44.523809523809526,24.666666666666668,8.904761904761905,5.0476190476190474,13.38095238095238,20.38095238095238,113.04761904761904,4.0476190476190474,1610612762,UTA,Utah Jazz,2023-12-08,UTA vs. LAC,L,240,39.80952380952381,88.33333333333333,0.4512380952380952,11.80952380952381,34.38095238095238,0.3448095238095238,17.571428571428573,22.80952380952381,0.7832380952380953,11.61904761904762,32.61904761904762,44.23809523809524,25.19047619047619,7.142857142857143,4.9523809523809526,14.61904761904762,20.52380952380953,109.0,-4.0476190476190474,98.07949748951056,98.57136991104514,114.71005606122093,110.7565124039616,3.953543657259333,0.5378276220892165,0.1198703210086314,0.2499977902367695,0.7439605960377811,0.2096669588146862,98.07949748951056,98.57136991104512,110.7565124039616,114.71005606122093,-3.953543657259332,0.5179356702699621,0.1293299090144004,0.2560394039622189,0.7500022097632304,0.2012772458389896,0.4761904761904761,0.6227158
9818,9818,1241,1610612757.0,POR,Portland Trail Blazers,22301226,2023-12-08,POR vs. DAL,0,240,38.76190476190476,89.95238095238095,0.4325238095238095,11.666666666666666,34.476190476190474,0.3423333333333333,16.333333333333332,20.47619047619047,0.7992380952380952,12.142857142857142,28.80952380952381,40.95238095238095,21.857142857142858,8.952380952380953,4.571428571428571,16.0,21.0,105.52380952380952,-6.904761904761905,1610612742,DAL,Dallas Mavericks,2023-12-08,DAL @ POR,W,240,41.61904761904762,86.52380952380952,0.4826666666666666,10.476190476190476,31.952380952380953,0.3269523809523809,18.714285714285715,23.238095238095237,0.812904761904762,11.666666666666666,34.0,45.666666666666664,25.80952380952381,8.952380952380953,6.523809523809524,16.857142857142858,19.19047619047619,112.42857142857144,6.904761904761905,97.84439144386424,99.28448936854012,106.29799214772704,113.3759324254572,-7.07794027773016,0.4972228368935229,0.1396659729173411,0.2608873748054446,0.710898301215124,0.1824070594767874,97.84439144386424,99.28448936854012,113.3759324254572,106.29799214772704,7.07794027773016,0.5435631196614106,0.1483575812185906,0.289101698784876,0.7391126251945552,0.2198668842003291,0.3809523809523809,0.21688552
9819,9819,1242,1610612742.0,DAL,Dallas Mavericks,22301226,2023-12-08,DAL @ POR,1,240,43.04761904761905,91.33333333333331,0.4708095238095238,16.0,43.04761904761905,0.37,17.80952380952381,24.047619047619047,0.7452857142857143,10.38095238095238,32.23809523809524,42.61904761904762,25.714285714285715,6.285714285714286,4.571428571428571,11.714285714285714,18.333333333333332,119.9047619047619,3.1904761904761907,1610612757,POR,Portland Trail Blazers,2023-12-08,POR vs. DAL,L,240,43.904761904761905,91.61904761904762,0.4796666666666667,12.857142857142858,35.42857142857143,0.3571904761904762,16.047619047619047,21.142857142857142,0.7649047619047619,12.19047619047619,34.476190476190474,46.666666666666664,27.095238095238095,7.095238095238095,4.0476190476190474,14.238095238095235,22.047619047619047,116.71428571428572,-3.1904761904761907,100.48428114489624,100.48428114489624,119.19622850277986,116.20044283764264,2.995785665137225,0.5587473066209905,0.102950270051697,0.2301582377213871,0.7264797872319982,0.1974370479824899,100.48428114489624,100.48428114489624,116.20044283764264,119.19622850277986,-2.9957856651372263,0.5494412116328028,0.1235545579586513,0.2735202127680018,0.7698417622786129,0.1760692209299492,0.4761904761904761,0.64441115
9820,9820,1245,1610612745.0,HOU,Houston Rockets,22301224,2023-12-08,HOU @ DEN,1,240,40.63157894736842,86.78947368421052,0.4685263157894737,12.526315789473683,34.578947368421055,0.3620526315789473,16.473684210526315,21.842105263157897,0.7537368421052631,9.473684210526317,35.05263157894737,44.526315789473685,26.05263157894737,6.052631578947368,4.368421052631579,13.0,21.894736842105264,110.26315789473684,3.4210526315789473,1610612743,DEN,Denver Nuggets,2023-12-08,DEN vs. HOU,L,240,38.05263157894737,86.15789473684211,0.4411578947368421,11.105263157894736,33.68421052631579,0.3228421052631579,19.63157894736842,26.0,0.7496842105263157,10.263157894736842,33.421052631578945,43.68421052631579,22.894736842105264,7.105263157894737,5.105263157894737,12.31578947368421,19.473684210526315,106.84210526315788,-3.4210526315789473,96.86301318907408,97.41351293758773,113.3661417519712,109.8119449581552,3.5541967938160455,0.5414009969208421,0.1183714532638784,0.2196937718917929,0.7710695669145906,0.1916889094789254,96.86301318907408,97.41351293758773,109.8119449581552,113.36614175197124,-3.5541967938160446,0.506134793117426,0.1113906514518797,0.2289304330854094,0.780306228108207,0.2301700056746828,0.5263157894736842,0.630456
9821,9821,1246,1610612743.0,DEN,Denver Nuggets,22301224,2023-12-08,DEN vs. HOU,0,240,44.04347826086956,90.21739130434784,0.489695652173913,11.478260869565217,31.52173913043478,0.3642608695652174,14.043478260869565,19.782608695652176,0.7075652173913044,11.130434782608695,33.0,44.130434782608695,29.695652173913043,6.913043478260869,5.173913043478261,12.565217391304348,19.17391304347826,113.6086956521739,3.0,1610612745,HOU,Houston Rockets,2023-12-08,HOU @ DEN,W,240,40.34782608695652,86.82608695652173,0.4651304347826087,11.043478260869565,30.434782608695652,0.3637391304347826,18.869565217391305,23.60869565217391,0.793,10.434782608695652,32.608695652173914,43.04347826086956,24.782608695652176,7.260869565217392,5.0,12.521739130434783,18.869565217391305,110.6086956521739,-3.0,97.48677643203553,97.48677643203553,116.67047453689428,113.57914115353512,3.0913333833591357,0.5536190811395326,0.112277390683938,0.2531168053609482,0.7607225479689721,0.1584416237589141,97.48677643203553,97.48677643203553,113.57914115353512,116.67047453689428,-3.0913333833591357,0.5285779453248403,0.1138684644572598,0.2392774520310279,0.7468831946390518,0.2202643546262093,0.4347826086956521,0.5625936
